trend_id,school_id,academic_year,num_applications,num_accepted,num_enrolled,acceptance_rate,enrollment_rate,country
NGA_SCH_002248_ADM_2021,NGA_SCH_002248,2021/2022,1111,801,570,0.72125438,0.712598631,Nigeria
NGA_SCH_009854_ADM_2024,NGA_SCH_009854,2024/2025,1987,818,732,0.412054963,0.895953736,Nigeria
NGA_SCH_003153_ADM_2020,NGA_SCH_003153,2020/2021,1663,709,626,0.426789572,0.883446215,Nigeria
NGA_SCH_000832_ADM_2017,NGA_SCH_000832,2017/2018,1272,974,693,0.766133651,0.711784827,Nigeria
NGA_SCH_000833_ADM_2023,NGA_SCH_000833,2023/2024,1260,633,556,0.502468805,0.879791095,Nigeria
NGA_SCH_005322_ADM_2023,NGA_SCH_005322,2023/2024,226,140,132,0.619606493,0.945309361,Nigeria
NGA_SCH_000226_ADM_2024,NGA_SCH_000226,2024/2025,1237,846,652,0.684145176,0.771150096,Nigeria
NGA_SCH_001765_ADM_2018,NGA_SCH_001765,2018/2019,1308,808,608,0.618441945,0.753208186,Nigeria
NGA_SCH_002230_ADM_2018,NGA_SCH_002230,2018/2019,1770,1197,933,0.676646806,0.779784685,Nigeria
NGA_SCH_008944_ADM_2024,NGA_SCH_008944,2024/2025,1489,1250,1109,0.839510416,0.887278473,Nigeria
NGA_SCH_003755_ADM_2019,NGA_SCH_003755,2019/2020,1741,1629,1490,0.935877877,0.915121,Nigeria
NGA_SCH_002562_ADM_2016,NGA_SCH_002562,2016/2017,1504,876,724,0.582723217,0.827197645,Nigeria
NGA_SCH_004723_ADM_2019,NGA_SCH_004723,2019/2020,858,652,550,0.760009635,0.84473846,Nigeria
NGA_SCH_006313_ADM_2022,NGA_SCH_006313,2022/2023,920,872,756,0.948052585,0.867393508,Nigeria
NGA_SCH_001069_ADM_2016,NGA_SCH_001069,2016/2017,1361,594,484,0.436972779,0.815222492,Nigeria
NGA_SCH_010315_ADM_2019,NGA_SCH_010315,2019/2020,421,357,306,0.849845431,0.8587343,Nigeria
NGA_SCH_004401_ADM_2018,NGA_SCH_004401,2018/2019,393,229,180,0.583163119,0.790183868,Nigeria
NGA_SCH_009783_ADM_2014,NGA_SCH_009783,2014/2015,897,839,742,0.935981585,0.885406487,Nigeria
NGA_SCH_007777_ADM_2021,NGA_SCH_007777,2021/2022,341,226,173,0.663979216,0.768731541,Nigeria
NGA_SCH_004053_ADM_2017,NGA_SCH_004053,2017/2018,1085,834,708,0.768849721,0.849110769,Nigeria
NGA_SCH_004912_ADM_2017,NGA_SCH_004912,2017/2018,1916,871,628,0.455031233,0.721311299,Nigeria
NGA_SCH_004630_ADM_2023,NGA_SCH_004630,2023/2024,297,145,121,0.489780423,0.835597135,Nigeria
NGA_SCH_009518_ADM_2017,NGA_SCH_009518,2017/2018,,571,456,0.910022271,0.799881179,Nigeria
NGA_SCH_001278_ADM_2024,NGA_SCH_001278,2024/2025,1685,1333,954,0.791569263,0.71574197,Nigeria
NGA_SCH_006601_ADM_2014,NGA_SCH_006601,2014/2015,1853,1756,1259,0.948030659,,Nigeria
NGA_SCH_007215_ADM_2019,NGA_SCH_007215,2019/2020,89,,72,0.933937964,0.877401647,Nigeria
NGA_SCH_010383_ADM_2020,NGA_SCH_010383,2020/2021,1760,1156,892,0.656818653,0.772384013,Nigeria
NGA_SCH_005190_ADM_2016,NGA_SCH_005190,2016/2017,803,540,407,0.672551465,0.753819593,Nigeria
NGA_SCH_006473_ADM_2022,NGA_SCH_006473,2022/2023,1436,,716,0.537125308,0.929272747,Nigeria
NGA_SCH_006276_ADM_2024,NGA_SCH_006276,2024/2025,341,257,215,0.754525318,0.837641338,Nigeria
NGA_SCH_003153_ADM_2017,NGA_SCH_003153,2017/2018,1753,903,749,0.515395604,0.830058059,Nigeria
NGA_SCH_008597_ADM_2024,NGA_SCH_008597,2024/2025,1466,833,704,0.568576111,0.845556752,Nigeria
NGA_SCH_007734_ADM_2018,NGA_SCH_007734,2018/2019,1963,1705,1325,0.868904553,0.777164568,Nigeria
NGA_SCH_004944_ADM_2017,NGA_SCH_004944,2017/2018,1675,732,576,0.437195534,0.787979912,Nigeria
NGA_SCH_011503_ADM_2015,NGA_SCH_011503,2015/2016,1071,740,592,0.691553855,0.80050169,Nigeria
NGA_SCH_001426_ADM_2020,NGA_SCH_001426,2020/2021,106,57,47,0.543776022,0.832261301,Nigeria
NGA_SCH_008147_ADM_2018,NGA_SCH_008147,2018/2019,794,653,490,0.822828454,0.751195243,Nigeria
NGA_SCH_004498_ADM_2016,NGA_SCH_004498,2016/2017,1599,1089,880,0.681075585,0.808756117,Nigeria
NGA_SCH_004784_ADM_2024,NGA_SCH_004784,2024/2025,1994,1435,1012,0.720036743,0.705680306,Nigeria
NGA_SCH_003618_ADM_2017,NGA_SCH_003618,2017/2018,1047,513,462,0.49045891,0.901573253,Nigeria
NGA_SCH_006583_ADM_2015,NGA_SCH_006583,2015/2016,1609,715,661,0.444546127,0.925275307,Nigeria
NGA_SCH_011216_ADM_2016,NGA_SCH_011216,2016/2017,720,555,417,0.771134002,0.751357216,Nigeria
NGA_SCH_002589_ADM_2023,NGA_SCH_002589,2023/2024,146,120,103,0.827412205,0.864182826,Nigeria
NGA_SCH_002057_ADM_2021,NGA_SCH_002057,2021/2022,698,312,219,0.447932051,0.702338696,Nigeria
NGA_SCH_006618_ADM_2021,NGA_SCH_006618,2021/2022,781,738,545,0.945232231,0.738684081,Nigeria
NGA_SCH_011565_ADM_2023,NGA_SCH_011565,2023/2024,1071,954,853,0.89133431,0.89459112,Nigeria
NGA_SCH_002809_ADM_2023,NGA_SCH_002809,2023/2024,1133,986,714,0.870790565,0.725087125,Nigeria
NGA_SCH_005885_ADM_2016,NGA_SCH_005885,2016/2017,1646,1105,943,,0.853659777,Nigeria
NGA_SCH_006917_ADM_2023,NGA_SCH_006917,2023/2024,652,591,442,0.907289635,0.748416662,Nigeria
NGA_SCH_003659_ADM_2016,NGA_SCH_003659,2016/2017,,71,58,0.529899756,0.829724252,Nigeria
NGA_SCH_007179_ADM_2017,NGA_SCH_007179,2017/2018,1811,1409,1257,0.778293266,0.89263736,Nigeria
NGA_SCH_010875_ADM_2020,NGA_SCH_010875,2020/2021,1400,587,485,0.419548198,0.827364559,Nigeria
NGA_SCH_009494_ADM_2019,NGA_SCH_009494,2019/2020,961,855,745,0.890226106,0.872493715,Nigeria
NGA_SCH_006063_ADM_2016,NGA_SCH_006063,2016/2017,1348,984,892,0.730587022,0.90716683,Nigeria
NGA_SCH_003965_ADM_2017,NGA_SCH_003965,2017/2018,1990,1051,982,0.528163727,0.934979755,Nigeria
NGA_SCH_009747_ADM_2017,NGA_SCH_009747,2017/2018,1111,565,526,0.508689583,0.93262641,Nigeria
NGA_SCH_008678_ADM_2017,NGA_SCH_008678,2017/2018,632,409,376,0.64829714,0.919976168,Nigeria
NGA_SCH_007892_ADM_2016,NGA_SCH_007892,2016/2017,685,538,444,0.786438931,0.825681402,Nigeria
NGA_SCH_010431_ADM_2024,NGA_SCH_010431,2024/2025,1992,1338,1005,0.672043911,0.75115388,Nigeria
NGA_SCH_001526_ADM_2023,NGA_SCH_001526,2023/2024,1515,1268,889,0.837181045,0.701467728,Nigeria
NGA_SCH_000961_ADM_2016,NGA_SCH_000961,2016/2017,815,346,291,0.424800585,0.843362497,Nigeria
NGA_SCH_010977_ADM_2019,NGA_SCH_010977,2019/2020,1114,978,870,0.878682013,0.890425124,Nigeria
NGA_SCH_001618_ADM_2022,NGA_SCH_001618,2022/2023,762,498,454,0.654312475,0.911864455,Nigeria
NGA_SCH_003608_ADM_2016,NGA_SCH_003608,2016/2017,147,88,68,0.598941524,0.775611189,Nigeria
NGA_SCH_008554_ADM_2023,NGA_SCH_008554,2023/2024,250,190,144,0.762655563,0.760800806,Nigeria
NGA_SCH_002370_ADM_2019,NGA_SCH_002370,2019/2020,1447,632,507,0.437025981,0.802595316,Nigeria
NGA_SCH_006821_ADM_2020,NGA_SCH_006821,2020/2021,375,317,286,0.846323651,0.9040738,Nigeria
NGA_SCH_002448_ADM_2023,NGA_SCH_002448,2023/2024,1450,1204,1118,0.830824239,0.928951404,Nigeria
NGA_SCH_004291_ADM_2022,NGA_SCH_004291,2022/2023,327,284,252,0.87106634,0.888350026,Nigeria
NGA_SCH_000993_ADM_2023,NGA_SCH_000993,2023/2024,1548,1219,1001,0.787919983,0.821257049,Nigeria
NGA_SCH_009192_ADM_2016,NGA_SCH_009192,2016/2017,467,366,266,0.783760471,0.728617737,Nigeria
NGA_SCH_009086_ADM_2024,NGA_SCH_009086,2024/2025,632,470,346,0.744763615,0.737331463,Nigeria
NGA_SCH_009115_ADM_2018,NGA_SCH_009115,2018/2019,941,671,546,0.713368696,0.815056959,Nigeria
NGA_SCH_011735_ADM_2016,NGA_SCH_011735,2016/2017,797,381,310,0.478689935,0.814935713,Nigeria
NGA_SCH_010843_ADM_2020,NGA_SCH_010843,2020/2021,1825,981,888,0.537840771,0.905414819,Nigeria
NGA_SCH_003480_ADM_2020,NGA_SCH_003480,2020/2021,1307,605,478,0.463227291,0.791530312,Nigeria
NGA_SCH_004071_ADM_2016,NGA_SCH_004071,2016/2017,995,571,465,0.574536614,0.814983219,Nigeria
NGA_SCH_001970_ADM_2019,NGA_SCH_001970,2019/2020,1338,1068,926,0.798426735,0.867527817,Nigeria
NGA_SCH_005855_ADM_2020,NGA_SCH_005855,2020/2021,1468,617,,0.420950128,0.947349934,Nigeria
NGA_SCH_007341_ADM_2020,NGA_SCH_007341,2020/2021,965,557,444,0.577313655,0.797705735,Nigeria
NGA_SCH_001655_ADM_2017,NGA_SCH_001655,2017/2018,1177,659,551,0.560502135,0.837440262,Nigeria
NGA_SCH_006117_ADM_2024,NGA_SCH_006117,2024/2025,1516,1428,1130,0.94245824,0.791377147,Nigeria
NGA_SCH_000935_ADM_2019,NGA_SCH_000935,2019/2020,1385,1032,918,0.745624123,0.890406743,Nigeria
NGA_SCH_003381_ADM_2021,NGA_SCH_003381,2021/2022,100,80,57,0.80790516,0.723740472,Nigeria
NGA_SCH_008145_ADM_2019,NGA_SCH_008145,2019/2020,630,,370,0.652956187,0.901329219,Nigeria
NGA_SCH_008310_ADM_2021,NGA_SCH_008310,2021/2022,691,292,246,0.422885592,0.844719433,Nigeria
NGA_SCH_004020_ADM_2019,NGA_SCH_004020,2019/2020,1374,583,552,0.424891278,0.947575504,Nigeria
NGA_SCH_005060_ADM_2018,NGA_SCH_005060,2018/2019,758,501,459,0.661940758,,Nigeria
NGA_SCH_004303_ADM_2017,NGA_SCH_004303,2017/2018,172,77,54,0.453280489,0.713374839,Nigeria
NGA_SCH_011402_ADM_2021,NGA_SCH_011402,2021/2022,864,654,510,0.757076308,0.780515678,Nigeria
NGA_SCH_007431_ADM_2016,NGA_SCH_007431,2016/2017,480,429,314,0.893884587,0.732767151,Nigeria
NGA_SCH_004323_ADM_2017,NGA_SCH_004323,2017/2018,1038,432,397,0.416824182,0.920178683,Nigeria
NGA_SCH_008123_ADM_2023,NGA_SCH_008123,2023/2024,1012,836,779,0.826501057,0.932611699,Nigeria
NGA_SCH_001097_ADM_2020,NGA_SCH_001097,2020/2021,1840,1326,1049,0.721068781,0.791500137,Nigeria
NGA_SCH_010098_ADM_2020,NGA_SCH_010098,2020/2021,1473,727,554,0.493746102,0.762932102,Nigeria
NGA_SCH_001979_ADM_2021,NGA_SCH_001979,2021/2022,1952,1097,1032,0.562305179,0.941493434,Nigeria
NGA_SCH_002524_ADM_2021,NGA_SCH_002524,2021/2022,1903,1726,1450,0.907497629,0.840376042,Nigeria
NGA_SCH_007204_ADM_2020,NGA_SCH_007204,2020/2021,927,555,526,0.598840933,0.94887908,Nigeria
NGA_SCH_007242_ADM_2022,NGA_SCH_007242,2022/2023,240,200,176,0.83514587,0.882346047,Nigeria
NGA_SCH_010193_ADM_2024,NGA_SCH_010193,2024/2025,773,677,529,0.876009353,0.781657825,Nigeria
NGA_SCH_007922_ADM_2020,NGA_SCH_007922,2020/2021,747,640,451,0.857012756,0.706249964,Nigeria
NGA_SCH_009322_ADM_2020,NGA_SCH_009322,2020/2021,1507,1189,1069,0.789476304,0.899906612,Nigeria
NGA_SCH_004035_ADM_2021,NGA_SCH_004035,2021/2022,1335,1073,798,0.804403691,0.744522621,Nigeria
NGA_SCH_005037_ADM_2017,NGA_SCH_005037,2017/2018,,1231,1152,0.946610293,0.936461665,Nigeria
NGA_SCH_010762_ADM_2019,NGA_SCH_010762,2019/2020,1584,1426,1028,0.90031818,0.721407804,Nigeria
NGA_SCH_008856_ADM_2020,NGA_SCH_008856,2020/2021,1011,900,812,0.890901489,0.903140407,Nigeria
NGA_SCH_003474_ADM_2021,NGA_SCH_003474,2021/2022,215,97,85,0.454913954,0.885543238,Nigeria
NGA_SCH_004517_ADM_2019,NGA_SCH_004517,2019/2020,1827,957,739,0.524138605,0.772541226,Nigeria
NGA_SCH_009055_ADM_2021,NGA_SCH_009055,2021/2022,841,423,354,0.503033855,0.837986399,Nigeria
NGA_SCH_011409_ADM_2024,NGA_SCH_011409,2024/2025,131,63,54,0.487355919,0.858481703,Nigeria
NGA_SCH_002876_ADM_2018,NGA_SCH_002876,2018/2019,909,629,516,0.693003463,0.8213855,Nigeria
NGA_SCH_007247_ADM_2024,NGA_SCH_007247,2024/2025,964,743,592,0.771766001,0.797387718,Nigeria
NGA_SCH_008184_ADM_2021,NGA_SCH_008184,2021/2022,1661,1394,1053,0.839482718,0.755509603,Nigeria
NGA_SCH_001388_ADM_2019,NGA_SCH_001388,2019/2020,1724,1130,996,0.655824416,0.881644143,Nigeria
NGA_SCH_001881_ADM_2022,NGA_SCH_001881,2022/2023,1953,1162,906,0.595403276,0.780087569,Nigeria
NGA_SCH_005558_ADM_2019,NGA_SCH_005558,2019/2020,1754,1416,1057,0.807328051,0.74668684,Nigeria
NGA_SCH_004047_ADM_2022,NGA_SCH_004047,2022/2023,,1172,887,0.592792167,0.756940873,Nigeria
NGA_SCH_001641_ADM_2019,NGA_SCH_001641,2019/2020,998,808,698,0.809685258,0.86503588,Nigeria
NGA_SCH_010649_ADM_2020,NGA_SCH_010649,2020/2021,1660,1022,892,0.615905992,0.87313113,Nigeria
NGA_SCH_011569_ADM_2022,NGA_SCH_011569,2022/2023,901,444,420,0.493088432,0.946427335,Nigeria
NGA_SCH_002045_ADM_2018,NGA_SCH_002045,2018/2019,1495,1273,963,0.852135976,0.757036081,Nigeria
NGA_SCH_007448_ADM_2016,NGA_SCH_007448,2016/2017,,530,390,0.503295995,0.737472646,Nigeria
NGA_SCH_003867_ADM_2020,NGA_SCH_003867,2020/2021,405,214,152,0.530493759,0.714137919,Nigeria
NGA_SCH_009373_ADM_2023,NGA_SCH_009373,2023/2024,593,255,184,0.430271173,0.722277078,Nigeria
NGA_SCH_010665_ADM_2022,NGA_SCH_010665,2022/2023,1332,619,576,0.465110639,0.93098404,Nigeria
NGA_SCH_010975_ADM_2020,NGA_SCH_010975,2020/2021,402,191,142,0.476178374,0.744746851,Nigeria
NGA_SCH_002134_ADM_2021,NGA_SCH_002134,2021/2022,1292,597,471,0.462787428,,Nigeria
NGA_SCH_005135_ADM_2020,NGA_SCH_005135,2020/2021,404,227,183,0.563273215,0.810546384,Nigeria
NGA_SCH_004100_ADM_2018,NGA_SCH_004100,2018/2019,1373,969,800,0.706466707,0.826517411,Nigeria
NGA_SCH_007196_ADM_2019,NGA_SCH_007196,2019/2020,595,549,429,0.92340195,0.781463779,Nigeria
NGA_SCH_003200_ADM_2016,NGA_SCH_003200,2016/2017,786,528,425,0.672059055,0.805322091,Nigeria
NGA_SCH_010029_ADM_2024,NGA_SCH_010029,2024/2025,1743,1461,1066,0.83844091,0.730241676,Nigeria
NGA_SCH_001604_ADM_2023,NGA_SCH_001604,2023/2024,1254,1019,832,0.813217586,0.816860625,Nigeria
NGA_SCH_000199_ADM_2016,NGA_SCH_000199,2016/2017,1886,1260,923,0.668497721,0.733295531,Nigeria
NGA_SCH_007758_ADM_2021,NGA_SCH_007758,2021/2022,996,922,685,0.926299391,0.74389703,Nigeria
NGA_SCH_000896_ADM_2021,NGA_SCH_000896,2021/2022,1792,883,711,0.492749861,0.805377633,Nigeria
NGA_SCH_008610_ADM_2015,NGA_SCH_008610,2015/2016,1749,1284,951,0.734494953,0.741070743,Nigeria
NGA_SCH_008177_ADM_2018,NGA_SCH_008177,2018/2019,1539,1100,779,0.715302754,0.708751684,Nigeria
NGA_SCH_000632_ADM_2019,NGA_SCH_000632,2019/2020,255,162,132,0.638448707,0.816793533,Nigeria
NGA_SCH_008617_ADM_2019,NGA_SCH_008617,2019/2020,1703,990,,0.581784209,0.842082467,Nigeria
NGA_SCH_004046_ADM_2016,NGA_SCH_004046,2016/2017,1757,938,704,0.53405655,0.750590933,Nigeria
NGA_SCH_000985_ADM_2024,NGA_SCH_000985,2024/2025,204,139,123,0.682480208,0.887029902,Nigeria
NGA_SCH_000726_ADM_2018,NGA_SCH_000726,2018/2019,441,255,219,0.579312899,0.861383498,Nigeria
NGA_SCH_006633_ADM_2024,NGA_SCH_006633,2024/2025,1937,1058,818,0.54637639,0.774079275,Nigeria
NGA_SCH_005160_ADM_2024,NGA_SCH_005160,2024/2025,1673,1582,1158,0.94575233,0.732524755,Nigeria
NGA_SCH_008650_ADM_2019,NGA_SCH_008650,2019/2020,196,182,129,0.93002335,0.711739992,Nigeria
NGA_SCH_002128_ADM_2020,NGA_SCH_002128,2020/2021,1443,1346,1000,0.933183144,0.743651388,Nigeria
NGA_SCH_008517_ADM_2021,NGA_SCH_008517,2021/2022,1504,1239,999,0.824204457,0.806794456,Nigeria
NGA_SCH_001324_ADM_2015,NGA_SCH_001324,2015/2016,151,109,79,0.72663468,0.726659191,Nigeria
NGA_SCH_006221_ADM_2023,NGA_SCH_006221,2023/2024,1915,1663,1306,0.868737202,0.785449138,Nigeria
NGA_SCH_006378_ADM_2021,NGA_SCH_006378,2021/2022,947,393,347,0.415320194,0.884468283,Nigeria
NGA_SCH_007122_ADM_2021,NGA_SCH_007122,2021/2022,998,802,623,0.804101869,0.776989852,Nigeria
NGA_SCH_000490_ADM_2019,NGA_SCH_000490,2019/2020,1338,663,562,0.496220308,0.849096355,Nigeria
NGA_SCH_007764_ADM_2017,NGA_SCH_007764,2017/2018,,829,665,0.598827625,0.802339092,Nigeria
NGA_SCH_000026_ADM_2019,NGA_SCH_000026,2019/2020,1956,1360,1108,,0.81502979,Nigeria
NGA_SCH_004449_ADM_2018,NGA_SCH_004449,2018/2019,332,231,198,,0.86011177,Nigeria
NGA_SCH_008901_ADM_2016,NGA_SCH_008901,2016/2017,523,465,326,0.889176587,0.701087519,Nigeria
NGA_SCH_001363_ADM_2019,NGA_SCH_001363,2019/2020,826,633,534,0.766410775,0.844721607,Nigeria
NGA_SCH_010548_ADM_2014,NGA_SCH_010548,2014/2015,1891,1458,1272,,0.872561246,Nigeria
NGA_SCH_009945_ADM_2024,NGA_SCH_009945,2024/2025,,94,81,0.913819255,0.863420017,Nigeria
NGA_SCH_001356_ADM_2016,NGA_SCH_001356,2016/2017,408,198,165,0.48650104,0.837355533,Nigeria
NGA_SCH_007486_ADM_2020,NGA_SCH_007486,2020/2021,1533,942,820,0.614701166,0.87127427,Nigeria
NGA_SCH_002139_ADM_2015,NGA_SCH_002139,2015/2016,188,159,149,,0.937306721,Nigeria
NGA_SCH_006972_ADM_2021,NGA_SCH_006972,2021/2022,1862,1276,1054,0.685432506,0.826666291,Nigeria
NGA_SCH_003719_ADM_2015,NGA_SCH_003719,2015/2016,1951,1646,1453,0.844105778,0.883339697,Nigeria
NGA_SCH_004197_ADM_2018,NGA_SCH_004197,2018/2019,1090,643,552,0.59007844,0.859865271,Nigeria
NGA_SCH_008279_ADM_2019,NGA_SCH_008279,2019/2020,588,394,295,0.671476727,0.748816604,Nigeria
NGA_SCH_008077_ADM_2018,NGA_SCH_008077,2018/2019,859,690,483,0.803927052,0.700564914,Nigeria
NGA_SCH_005186_ADM_2023,NGA_SCH_005186,2023/2024,1520,643,486,0.423469936,0.756209864,Nigeria
NGA_SCH_004611_ADM_2024,NGA_SCH_004611,2024/2025,836,643,606,0.770039003,0.943177119,Nigeria
NGA_SCH_008420_ADM_2022,NGA_SCH_008420,2022/2023,1365,695,629,0.509592165,0.905740788,Nigeria
NGA_SCH_006008_ADM_2021,NGA_SCH_006008,2021/2022,749,551,486,0.736051001,0.8831162,Nigeria
NGA_SCH_005835_ADM_2016,NGA_SCH_005835,2016/2017,531,303,245,0.571747949,0.810185829,Nigeria
NGA_SCH_010181_ADM_2019,NGA_SCH_010181,2019/2020,1239,1164,1095,0.939783501,0.94105337,Nigeria
NGA_SCH_007153_ADM_2016,NGA_SCH_007153,2016/2017,1319,845,717,0.641068823,0.849599771,Nigeria
NGA_SCH_007126_ADM_2018,NGA_SCH_007126,2018/2019,500,311,266,0.623156565,0.855476598,Nigeria
NGA_SCH_000010_ADM_2014,NGA_SCH_000010,2014/2015,87,81,66,0.938391072,0.821685538,Nigeria
NGA_SCH_009064_ADM_2024,NGA_SCH_009064,2024/2025,633,344,291,0.543507517,0.846822198,Nigeria
NGA_SCH_006095_ADM_2017,NGA_SCH_006095,2017/2018,1970,1533,1279,0.778202344,0.834857997,Nigeria
NGA_SCH_009646_ADM_2018,NGA_SCH_009646,2018/2019,1453,912,832,0.627777499,0.912789106,Nigeria
NGA_SCH_005122_ADM_2018,NGA_SCH_005122,2018/2019,977,444,367,0.455161432,0.827117146,Nigeria
NGA_SCH_011191_ADM_2014,NGA_SCH_011191,2014/2015,893,536,459,0.601312281,0.857451139,Nigeria
NGA_SCH_010392_ADM_2019,NGA_SCH_010392,2019/2020,633,274,242,0.434176905,0.884668451,Nigeria
NGA_SCH_007269_ADM_2018,NGA_SCH_007269,2018/2019,691,504,385,0.730541883,0.764220831,Nigeria
NGA_SCH_003605_ADM_2024,NGA_SCH_003605,2024/2025,302,208,155,0.690680687,0.749984553,Nigeria
NGA_SCH_005948_ADM_2021,NGA_SCH_005948,2021/2022,615,252,238,0.410317527,0.947538259,Nigeria
NGA_SCH_008800_ADM_2022,NGA_SCH_008800,2022/2023,262,121,105,0.465424453,0.870228128,Nigeria
NGA_SCH_001483_ADM_2018,NGA_SCH_001483,2018/2019,923,871,685,0.944135447,0.787005127,Nigeria
NGA_SCH_004269_ADM_2017,NGA_SCH_004269,2017/2018,734,692,536,0.943456877,0.775496541,Nigeria
NGA_SCH_001155_ADM_2023,NGA_SCH_001155,2023/2024,369,296,272,0.80232072,0.919406035,Nigeria
NGA_SCH_002143_ADM_2022,NGA_SCH_002143,2022/2023,1822,1214,962,0.666406972,0.793156436,Nigeria
NGA_SCH_010838_ADM_2018,NGA_SCH_010838,2018/2019,878,686,631,0.78192857,0.920807576,Nigeria
NGA_SCH_010658_ADM_2023,NGA_SCH_010658,2023/2024,490,295,217,0.603492126,0.737458145,Nigeria
NGA_SCH_001443_ADM_2020,NGA_SCH_001443,2020/2021,1154,885,821,0.767631754,0.928222654,Nigeria
NGA_SCH_011162_ADM_2016,NGA_SCH_011162,2016/2017,386,306,289,0.792843419,0.946355506,Nigeria
NGA_SCH_003955_ADM_2022,NGA_SCH_003955,2022/2023,163,77,66,0.475203384,0.86779207,Nigeria
NGA_SCH_000142_ADM_2019,NGA_SCH_000142,2019/2020,930,424,338,0.456412379,0.798182686,Nigeria
NGA_SCH_002375_ADM_2015,NGA_SCH_002375,2015/2016,456,220,204,0.484187983,0.928919674,Nigeria
NGA_SCH_009164_ADM_2017,NGA_SCH_009164,2017/2018,976,856,685,0.87805184,0.800497962,Nigeria
NGA_SCH_004722_ADM_2019,NGA_SCH_004722,2019/2020,1247,712,588,0.571448347,0.826471969,Nigeria
NGA_SCH_005959_ADM_2019,NGA_SCH_005959,2019/2020,984,874,809,0.888904315,0.926122165,Nigeria
NGA_SCH_007677_ADM_2020,NGA_SCH_007677,2020/2021,1653,920,665,0.556859349,0.723713253,Nigeria
NGA_SCH_011573_ADM_2019,NGA_SCH_011573,2019/2020,1656,1550,1382,0.936580784,0.892059795,Nigeria
NGA_SCH_009858_ADM_2021,NGA_SCH_009858,2021/2022,110,83,78,0.761713113,0.948196673,Nigeria
NGA_SCH_004168_ADM_2021,NGA_SCH_004168,2021/2022,759,363,279,0.479098455,0.771019198,Nigeria
NGA_SCH_008991_ADM_2023,NGA_SCH_008991,2023/2024,1777,944,667,0.531462418,0.706704107,Nigeria
NGA_SCH_000119_ADM_2024,NGA_SCH_000119,2024/2025,1720,1519,1319,0.883590313,0.868895023,Nigeria
NGA_SCH_011494_ADM_2021,NGA_SCH_011494,2021/2022,1204,669,575,0.555752712,0.860836851,Nigeria
NGA_SCH_000690_ADM_2023,NGA_SCH_000690,2023/2024,770,462,,0.600966996,0.835699345,Nigeria
NGA_SCH_006764_ADM_2020,NGA_SCH_006764,2020/2021,1965,1734,1215,0.882509612,0.700930013,Nigeria
NGA_SCH_000920_ADM_2018,NGA_SCH_000920,2018/2019,1879,1151,937,0.612816748,0.814663404,Nigeria
NGA_SCH_010273_ADM_2023,NGA_SCH_010273,2023/2024,890,535,440,0.601862376,0.822642297,Nigeria
NGA_SCH_002053_ADM_2017,NGA_SCH_002053,2017/2018,114,104,74,0.915665503,0.719419517,Nigeria
NGA_SCH_006221_ADM_2020,NGA_SCH_006221,2020/2021,1847,1578,1351,0.85471662,0.85618932,Nigeria
NGA_SCH_001297_ADM_2021,NGA_SCH_001297,2021/2022,1014,666,477,0.657181933,0.717012264,Nigeria
NGA_SCH_011392_ADM_2022,NGA_SCH_011392,2022/2023,72,48,44,0.67875614,0.920324689,Nigeria
NGA_SCH_005915_ADM_2021,NGA_SCH_005915,2021/2022,516,447,353,0.868131486,0.790325779,Nigeria
NGA_SCH_003885_ADM_2022,NGA_SCH_003885,2022/2023,275,196,181,0.714680757,0.92447734,Nigeria
NGA_SCH_009688_ADM_2024,NGA_SCH_009688,2024/2025,717,460,362,0.642564332,0.78697524,Nigeria
NGA_SCH_004244_ADM_2019,NGA_SCH_004244,2019/2020,1655,1348,1245,0.814961198,0.92380899,Nigeria
NGA_SCH_007969_ADM_2023,NGA_SCH_007969,2023/2024,1582,1181,1106,0.746563545,0.936603733,Nigeria
NGA_SCH_011100_ADM_2017,NGA_SCH_011100,2017/2018,356,197,140,0.555878197,0.713312828,Nigeria
NGA_SCH_009979_ADM_2022,NGA_SCH_009979,2022/2023,809,422,381,0.522132522,0.902865642,Nigeria
NGA_SCH_007283_ADM_2015,NGA_SCH_007283,2015/2016,1553,1108,1003,0.713891342,0.905946577,Nigeria
NGA_SCH_007716_ADM_2022,NGA_SCH_007716,2022/2023,269,168,131,0.625224971,0.780255439,Nigeria
NGA_SCH_004710_ADM_2018,NGA_SCH_004710,2018/2019,632,452,325,0.715567377,0.719696099,Nigeria
NGA_SCH_001905_ADM_2022,NGA_SCH_001905,2022/2023,668,,471,0.746903603,0.946719557,Nigeria
NGA_SCH_006558_ADM_2020,NGA_SCH_006558,2020/2021,,908,809,0.717971345,0.891080895,Nigeria
NGA_SCH_003351_ADM_2019,NGA_SCH_003351,2019/2020,1104,905,789,0.820511714,0.872476065,Nigeria
NGA_SCH_002798_ADM_2022,NGA_SCH_002798,2022/2023,,411,365,0.48408839,0.889563861,Nigeria
NGA_SCH_000916_ADM_2022,NGA_SCH_000916,2022/2023,1621,1099,858,0.678068809,0.780827281,Nigeria
NGA_SCH_011077_ADM_2022,NGA_SCH_011077,2022/2023,86,76,55,0.885202116,0.730239849,Nigeria
NGA_SCH_007432_ADM_2018,NGA_SCH_007432,2018/2019,1885,1653,1264,0.877281395,0.765085208,Nigeria
