school_id,num_applications,num_accepted,num_enrolled,acceptance_rate,enrollment_rate,cal_year
NGA_SCH_009153,346.0,246.0,189.0,71.1,76.8,2015
NGA_SCH_005729,1146.0,1058.0,997.0,92.3,94.2,2015
NGA_SCH_008888,61.0,27.0,20.0,44.3,74.1,2015
NGA_SCH_004591,367.0,199.0,180.0,54.2,90.5,2015
NGA_SCH_001694,62.0,55.0,46.0,88.7,83.6,2015
NGA_SCH_009324,1278.0,1205.0,977.0,94.3,81.1,2015
NGA_SCH_002501,1819.0,1471.0,1174.0,80.9,79.8,2015
NGA_SCH_011477,1347.0,936.0,711.0,69.5,76.0,2015
NGA_SCH_006197,1908.0,1280.0,1176.0,67.1,91.9,2015
NGA_SCH_005874,1516.0,625.0,451.0,41.2,72.2,2015
NGA_SCH_002150,611.0,297.0,241.0,48.6,81.1,2015
NGA_SCH_011285,1260.0,982.0,771.0,77.9,78.5,2015
NGA_SCH_011195,1299.0,600.0,475.0,46.2,79.2,2015
NGA_SCH_003667,251.0,221.0,190.0,88.0,86.0,2015
NGA_SCH_003503,1990.0,1453.0,1298.0,73.0,89.3,2015
NGA_SCH_001393,841.0,654.0,464.0,77.8,70.9,2015
NGA_SCH_006376,1744.0,1393.0,1217.0,79.9,87.4,2015
NGA_SCH_010466,1425.0,754.0,579.0,52.9,76.8,2015
NGA_SCH_009588,1233.0,953.0,735.0,77.3,77.1,2015
NGA_SCH_005439,756.0,538.0,436.0,71.2,81.0,2015
NGA_SCH_007954,1660.0,777.0,707.0,46.8,91.0,2015
NGA_SCH_000540,166.0,122.0,102.0,73.5,83.6,2015
NGA_SCH_007141,137.0,69.0,51.0,50.4,73.9,2015
NGA_SCH_001111,547.0,260.0,224.0,47.5,86.2,2015
NGA_SCH_005834,1220.0,495.0,463.0,40.6,93.5,2015
NGA_SCH_010087,360.0,148.0,126.0,41.1,85.1,2015
NGA_SCH_006583,1609.0,715.0,661.0,44.4,92.4,2015
NGA_SCH_001835,651.0,379.0,287.0,58.2,75.7,2015
NGA_SCH_004042,629.0,288.0,219.0,45.8,76.0,2015
NGA_SCH_000284,852.0,643.0,554.0,75.5,86.2,2015
NGA_SCH_006494,1542.0,829.0,769.0,53.8,92.8,2015
NGA_SCH_009609,716.0,449.0,330.0,62.7,73.5,2015
NGA_SCH_004734,379.0,164.0,131.0,43.3,79.9,2015
NGA_SCH_004143,654.0,498.0,362.0,76.1,72.7,2015
NGA_SCH_008824,647.0,387.0,309.0,59.8,79.8,2015
NGA_SCH_011235,1635.0,1338.0,987.0,81.8,73.8,2015
NGA_SCH_006006,396.0,166.0,130.0,41.9,78.3,2015
NGA_SCH_010841,1181.0,746.0,649.0,63.2,87.0,2015
NGA_SCH_006456,339.0,209.0,159.0,61.7,76.1,2015
NGA_SCH_004602,1191.0,765.0,553.0,64.2,72.3,2015
NGA_SCH_003192,770.0,725.0,655.0,94.2,90.3,2015
NGA_SCH_011503,1071.0,740.0,592.0,69.1,80.0,2015
NGA_SCH_007577,1289.0,1022.0,909.0,79.3,88.9,2015
NGA_SCH_008010,579.0,517.0,473.0,89.3,91.5,2015
NGA_SCH_007457,1702.0,1474.0,1185.0,86.6,80.4,2015
NGA_SCH_002815,1391.0,972.0,884.0,69.9,90.9,2015
NGA_SCH_009072,703.0,469.0,421.0,66.7,89.8,2015
NGA_SCH_001718,1884.0,818.0,744.0,43.4,91.0,2015
NGA_SCH_011734,1807.0,1715.0,1609.0,94.9,93.8,2015
NGA_SCH_002427,1731.0,1211.0,1143.0,70.0,94.4,2015
NGA_SCH_010038,915.0,797.0,653.0,87.1,81.9,2015
NGA_SCH_001959,1361.0,963.0,827.0,70.8,85.9,2015
NGA_SCH_006989,725.0,499.0,388.0,68.8,77.8,2015
NGA_SCH_000207,1434.0,677.0,639.0,47.2,94.4,2015
NGA_SCH_005053,1686.0,1368.0,962.0,81.1,70.3,2015
NGA_SCH_000306,1779.0,1218.0,890.0,68.5,73.1,2015
NGA_SCH_002773,158.0,134.0,125.0,84.8,93.3,2015
NGA_SCH_005518,1638.0,911.0,678.0,55.6,74.4,2015
NGA_SCH_008773,365.0,297.0,218.0,81.4,73.4,2015
NGA_SCH_005665,160.0,98.0,86.0,61.3,87.8,2015
NGA_SCH_007361,291.0,237.0,199.0,81.4,84.0,2015
NGA_SCH_003052,1211.0,494.0,457.0,40.8,92.5,2015
NGA_SCH_001216,653.0,394.0,342.0,60.3,86.8,2015
NGA_SCH_008214,822.0,379.0,353.0,46.1,93.1,2015
NGA_SCH_005803,1755.0,1057.0,990.0,60.2,93.7,2015
NGA_SCH_001196,514.0,434.0,370.0,84.4,85.3,2015
NGA_SCH_003359,894.0,369.0,259.0,41.3,70.2,2015
NGA_SCH_011585,1722.0,1274.0,1144.0,74.0,89.8,2015
NGA_SCH_009844,1819.0,1261.0,1099.0,69.3,87.2,2015
NGA_SCH_004029,788.0,451.0,419.0,57.2,92.9,2015
NGA_SCH_008697,290.0,201.0,145.0,69.3,72.1,2015
NGA_SCH_007167,587.0,471.0,360.0,80.2,76.4,2015
NGA_SCH_007551,1188.0,485.0,383.0,40.8,79.0,2015
NGA_SCH_008644,1516.0,994.0,751.0,65.6,75.6,2015
NGA_SCH_010781,1246.0,1132.0,1045.0,90.9,92.3,2015
NGA_SCH_002337,1509.0,1019.0,742.0,67.5,72.8,2015
NGA_SCH_003099,1898.0,1654.0,1406.0,87.1,85.0,2015
NGA_SCH_005635,1555.0,1037.0,818.0,66.7,78.9,2015
NGA_SCH_001249,1049.0,792.0,715.0,75.5,90.3,2015
NGA_SCH_004712,74.0,43.0,32.0,58.1,74.4,2015
NGA_SCH_000628,1871.0,1459.0,1231.0,78.0,84.4,2015
NGA_SCH_010937,1414.0,1187.0,855.0,83.9,72.0,2015
NGA_SCH_004587,843.0,607.0,555.0,72.0,91.4,2015
NGA_SCH_011579,1871.0,1524.0,1148.0,81.5,75.3,2015
NGA_SCH_000270,1378.0,843.0,678.0,61.2,80.4,2015
NGA_SCH_000289,1191.0,879.0,704.0,73.8,80.1,2015
NGA_SCH_007567,1367.0,1215.0,951.0,88.9,78.3,2015
NGA_SCH_007264,874.0,744.0,656.0,85.1,88.2,2015
NGA_SCH_005550,1033.0,948.0,828.0,91.8,87.3,2015
NGA_SCH_003615,644.0,513.0,456.0,79.7,88.9,2015
NGA_SCH_005176,1160.0,950.0,720.0,81.9,75.8,2015
NGA_SCH_011712,1088.0,910.0,821.0,83.6,90.2,2015
NGA_SCH_009232,1541.0,1100.0,776.0,71.4,70.5,2015
NGA_SCH_008577,845.0,742.0,684.0,87.8,92.2,2015
NGA_SCH_003056,1029.0,594.0,463.0,57.7,77.9,2015
NGA_SCH_003118,830.0,712.0,589.0,85.8,82.7,2015
NGA_SCH_004656,1054.0,663.0,622.0,62.9,93.8,2015
NGA_SCH_002190,1905.0,1112.0,874.0,58.4,78.6,2015
NGA_SCH_002592,1839.0,914.0,842.0,49.7,92.1,2015
NGA_SCH_009933,725.0,638.0,530.0,88.0,83.1,2015
NGA_SCH_005058,1356.0,636.0,562.0,46.9,88.4,2015
NGA_SCH_009388,916.0,685.0,636.0,74.8,92.8,2015
NGA_SCH_004213,1346.0,634.0,563.0,47.1,88.8,2015
NGA_SCH_000776,1458.0,780.0,549.0,53.5,70.4,2015
NGA_SCH_010558,1777.0,1120.0,861.0,63.0,76.9,2015
NGA_SCH_004516,1347.0,700.0,615.0,52.0,87.9,2015
NGA_SCH_004852,603.0,534.0,387.0,88.6,72.5,2015
NGA_SCH_006601,354.0,158.0,145.0,44.6,91.8,2015
NGA_SCH_003924,1765.0,892.0,747.0,50.5,83.7,2015
NGA_SCH_011423,1453.0,1296.0,1204.0,89.2,92.9,2015
NGA_SCH_006426,1029.4926440539436,466.0,398.0,45.3,85.4,2015
NGA_SCH_009698,140.0,74.0,57.0,52.9,77.0,2015
NGA_SCH_004141,572.0,307.0,219.0,53.7,71.3,2015
NGA_SCH_011353,965.0,873.0,731.0,90.5,83.7,2015
NGA_SCH_001281,1867.0,1304.0,1232.0,69.8,94.5,2015
NGA_SCH_002910,319.0,275.0,233.0,86.2,84.7,2015
NGA_SCH_001162,1746.0,691.9029827954799,977.0,39.6,141.2,2015
NGA_SCH_009134,678.0,501.0,445.0,73.9,88.8,2015
NGA_SCH_001473,1756.0,1399.0,1094.0,79.7,78.2,2015
NGA_SCH_009625,681.0,505.0,392.0,74.2,77.6,2015
NGA_SCH_004055,75.0,61.0,48.0,81.3,78.7,2015
NGA_SCH_003405,408.0,198.0,186.0,48.5,93.9,2015
NGA_SCH_003694,61.0,29.0,23.0,47.5,79.3,2015
NGA_SCH_000490,838.0,740.0,584.0,88.3,78.9,2015
NGA_SCH_006994,1128.0,1014.0,825.0,89.9,81.4,2015
NGA_SCH_003841,1939.0,1687.0,1353.0,87.0,80.2,2015
NGA_SCH_008190,1458.0,596.0,533.0,40.9,89.4,2015
NGA_SCH_006501,1796.0,1050.0,779.0,58.5,74.2,2015
NGA_SCH_010196,1884.0,1091.0,777.0,57.9,71.2,2015
NGA_SCH_009339,821.0,747.0,581.0,91.0,77.8,2015
NGA_SCH_005519,1417.0,791.0,721.0,55.8,91.2,2015
NGA_SCH_007128,508.0,268.0,243.0,52.8,90.7,2015
NGA_SCH_005398,1551.0,811.0,686.0,52.3,84.6,2015
NGA_SCH_011384,108.0,49.0,34.0,45.4,69.4,2015
NGA_SCH_002270,1723.0,1418.0,1244.0,82.3,87.7,2015
NGA_SCH_011075,831.0,774.0,688.0,93.1,88.9,2015
NGA_SCH_007350,1453.0,1092.0,977.0,75.2,89.5,2015
NGA_SCH_007989,698.0,353.0,296.0,50.6,83.9,2015
NGA_SCH_003075,1385.0,778.0,668.0,56.2,85.9,2015
NGA_SCH_004202,1573.0,797.0,745.0,50.7,93.5,2015
NGA_SCH_003414,506.0,466.0,401.0,92.1,86.1,2015
NGA_SCH_005953,1102.0,678.0,642.0,61.5,94.7,2015
NGA_SCH_004027,672.0,380.0,313.0,56.5,82.4,2015
NGA_SCH_002139,188.0,159.0,149.0,84.6,93.7,2015
NGA_SCH_000830,661.0,534.0,488.0,80.8,91.4,2015
NGA_SCH_003719,1951.0,1646.0,1453.0,84.4,88.3,2015
NGA_SCH_001848,1867.0,927.0,865.0,49.7,93.3,2015
NGA_SCH_000176,148.0,78.0,70.0,52.7,89.7,2015
NGA_SCH_011689,1465.0,816.0,678.0,55.7,83.1,2015
NGA_SCH_007898,935.0,656.0,571.2093307527758,70.2,87.1,2015
NGA_SCH_009549,1795.0,1595.0,1507.0,88.9,94.5,2015
NGA_SCH_001788,1276.0,1201.0,1004.0,94.1,83.6,2015
NGA_SCH_004590,607.0,430.0,349.0,70.8,81.2,2015
NGA_SCH_010284,1937.0,1366.0,1238.0,70.5,90.6,2015
NGA_SCH_002565,1637.0,1548.0,1322.0,94.6,85.4,2015
NGA_SCH_000112,1148.0,679.0,494.0,59.1,72.8,2015
NGA_SCH_002825,537.0,322.0,276.0,60.0,85.7,2015
NGA_SCH_005210,506.0,402.0,359.0,79.4,89.3,2015
NGA_SCH_002711,168.0,117.0,87.0,69.6,74.4,2015
NGA_SCH_003524,60.0,25.0,23.0,41.7,92.0,2015
NGA_SCH_010183,819.0,542.0,513.0,66.2,94.6,2015
NGA_SCH_008242,86.0,71.0,52.0,82.6,73.2,2015
NGA_SCH_009988,1091.0,996.0,756.0,91.3,75.9,2015
NGA_SCH_001324,151.0,109.0,79.0,72.2,72.5,2015
NGA_SCH_008288,602.0,539.0,390.0,89.5,72.4,2015
NGA_SCH_003309,1029.4926440539436,682.0,599.0,66.2,87.8,2015
NGA_SCH_000162,1244.0,518.0,389.0,41.6,75.1,2015
NGA_SCH_008610,1749.0,1284.0,951.0,73.4,74.1,2015
NGA_SCH_006548,1021.0,445.0,411.0,43.6,92.4,2015
NGA_SCH_005358,1113.0,686.0,605.0,61.6,88.2,2015
NGA_SCH_007822,1903.0,1387.0,1304.0,72.9,94.0,2015
NGA_SCH_007526,1081.0,767.0,541.0,71.0,70.5,2015
NGA_SCH_009085,302.0,170.0,144.0,56.3,84.7,2015
NGA_SCH_004033,1763.0,891.0,571.2093307527758,50.5,64.1,2015
NGA_SCH_005072,50.0,26.0,21.0,52.0,80.8,2015
NGA_SCH_003108,828.0,366.0,323.0,44.2,88.3,2015
NGA_SCH_005435,1500.0,750.0,565.0,50.0,75.3,2015
NGA_SCH_002693,900.0,809.0,735.0,89.9,90.9,2015
NGA_SCH_003748,1603.0,849.0,597.0,53.0,70.3,2015
NGA_SCH_011469,397.0,269.0,241.0,67.8,89.6,2015
NGA_SCH_010394,1130.0,1024.0,811.0,90.6,79.2,2015
NGA_SCH_011006,1096.0,950.0,694.0,86.7,73.1,2015
NGA_SCH_004977,288.0,266.0,234.0,92.4,88.0,2015
NGA_SCH_010548,1355.0,1276.0,1078.0,94.2,84.5,2015
NGA_SCH_010978,1515.0,1264.0,1139.0,83.4,90.1,2015
NGA_SCH_003176,1075.0,979.0,905.0,91.1,92.4,2015
NGA_SCH_006582,1782.0,1539.0,1112.0,86.4,72.3,2015
NGA_SCH_003275,1921.0,1197.0,1086.0,62.3,90.7,2015
NGA_SCH_006722,216.0,134.0,122.0,62.0,91.0,2016
NGA_SCH_009521,1209.0,576.0,439.0,47.6,76.2,2016
NGA_SCH_009047,784.0,441.0,350.0,56.2,79.4,2016
NGA_SCH_001492,966.0,691.9029827954799,526.0,71.6,76.0,2016
NGA_SCH_009356,606.0,441.0,335.0,72.8,76.0,2016
NGA_SCH_003693,1044.0,787.0,631.0,75.4,80.2,2016
NGA_SCH_008955,1861.0,1676.0,1253.0,90.1,74.8,2016
NGA_SCH_006105,1300.0,975.0,844.0,75.0,86.6,2016
NGA_SCH_008296,899.0,646.0,538.0,71.9,83.3,2016
NGA_SCH_008870,648.0,550.0,408.0,84.9,74.2,2016
NGA_SCH_001317,945.0,598.0,445.0,63.3,74.4,2016
NGA_SCH_003247,1037.0,585.0,511.0,56.4,87.4,2016
NGA_SCH_001552,527.0,352.0,260.0,66.8,73.9,2016
NGA_SCH_007225,790.0,690.0,494.0,87.3,71.6,2016
NGA_SCH_007492,772.0,605.0,534.0,78.4,88.3,2016
NGA_SCH_004825,1194.0,612.0,436.0,51.3,71.2,2016
NGA_SCH_006347,1832.0,1636.0,1348.0,89.3,82.4,2016
NGA_SCH_006682,1958.0,1807.0,1585.0,92.3,87.7,2016
NGA_SCH_010791,891.0,633.0,574.0,71.0,90.7,2016
NGA_SCH_008558,1896.0,1432.0,1186.0,75.5,82.8,2016
NGA_SCH_001694,306.0,126.0,97.0,41.2,77.0,2016
NGA_SCH_000183,1229.0,603.0,425.0,49.1,70.5,2016
NGA_SCH_008972,679.0,592.0,522.0,87.2,88.2,2016
NGA_SCH_006994,1432.0,856.0,691.0,59.8,80.7,2016
NGA_SCH_002098,50.0,28.0,21.0,56.0,75.0,2016
NGA_SCH_005169,882.0,662.0,490.0,75.1,74.0,2016
NGA_SCH_001983,252.0,206.0,171.0,81.7,83.0,2016
NGA_SCH_002176,751.0,443.0,416.0,59.0,93.9,2016
NGA_SCH_003359,519.0,289.0,223.0,55.7,77.2,2016
NGA_SCH_000295,462.0,278.0,234.0,60.2,84.2,2016
NGA_SCH_005323,1689.0,1363.0,1125.0,80.7,82.5,2016
NGA_SCH_004284,1076.0,691.9029827954799,435.0,64.3,62.9,2016
NGA_SCH_001043,1829.0,1616.0,1163.0,88.4,72.0,2016
NGA_SCH_003731,686.0,311.0,237.0,45.3,76.2,2016
NGA_SCH_005796,1029.4926440539436,608.0,550.0,59.1,90.5,2016
NGA_SCH_008628,867.0,497.0,465.0,57.3,93.6,2016
NGA_SCH_006868,1584.0,1028.0,975.0,64.9,94.8,2016
NGA_SCH_005893,1550.0,943.0,844.0,60.8,89.5,2016
NGA_SCH_009059,1077.0,663.0,481.0,61.6,72.5,2016
NGA_SCH_003225,494.0,332.0,235.0,67.2,70.8,2016
NGA_SCH_007048,280.0,264.0,192.0,94.3,72.7,2016
NGA_SCH_010837,269.0,206.0,185.0,76.6,89.8,2016
NGA_SCH_006374,169.0,100.0,571.2093307527758,59.2,571.2,2016
NGA_SCH_010006,1675.0,1467.0,1324.0,87.6,90.3,2016
NGA_SCH_011125,138.0,111.0,104.0,80.4,93.7,2016
NGA_SCH_004977,710.0,617.0,494.0,86.9,80.1,2016
NGA_SCH_007440,345.0,154.0,131.0,44.6,85.1,2016
NGA_SCH_011649,359.0,333.0,246.0,92.8,73.9,2016
NGA_SCH_003307,1104.0,584.0,552.0,52.9,94.5,2016
NGA_SCH_007327,1217.0,807.0,725.0,66.3,89.8,2016
NGA_SCH_001666,331.0,187.0,160.0,56.5,85.6,2016
NGA_SCH_008674,1014.0,835.0,674.0,82.3,80.7,2016
NGA_SCH_009885,985.0,581.0,409.0,59.0,70.4,2016
NGA_SCH_009783,673.0,481.0,419.0,71.5,87.1,2016
NGA_SCH_010833,1415.0,691.9029827954799,883.0,48.9,127.6,2016
NGA_SCH_000434,1058.0,926.0,763.0,87.5,82.4,2016
NGA_SCH_001339,1395.0,1021.0,911.0,73.2,89.2,2016
NGA_SCH_009232,1906.0,1551.0,1318.0,81.4,85.0,2016
NGA_SCH_006726,1761.0,1435.0,1029.0,81.5,71.7,2016
NGA_SCH_000727,1029.4926440539436,916.0,830.0,89.0,90.6,2016
NGA_SCH_003798,909.0,646.0,585.0,71.1,90.6,2016
NGA_SCH_008752,1249.0,878.0,643.0,70.3,73.2,2016
NGA_SCH_004244,1877.0,1080.0,783.0,57.5,72.5,2016
NGA_SCH_002552,626.0,448.0,421.0,71.6,94.0,2016
NGA_SCH_006127,572.0,459.0,379.0,80.2,82.6,2016
NGA_SCH_010223,185.0,142.0,132.0,76.8,93.0,2016
NGA_SCH_002089,1725.0,1274.0,1162.0,73.9,91.2,2016
NGA_SCH_005651,1570.0,969.0,690.0,61.7,71.2,2016
NGA_SCH_007406,1957.0,1734.0,1641.0,88.6,94.6,2016
NGA_SCH_005501,1372.0,652.0,584.0,47.5,89.6,2016
NGA_SCH_005966,731.0,479.0,397.0,65.5,82.9,2016
NGA_SCH_010175,980.0,436.0,373.0,44.5,85.6,2016
NGA_SCH_007748,317.0,257.0,185.0,81.1,72.0,2016
NGA_SCH_003183,1594.0,1349.0,1018.0,84.6,75.5,2016
NGA_SCH_002401,993.0,663.0,567.0,66.8,85.5,2016
NGA_SCH_011185,783.0,362.0,258.0,46.2,71.3,2016
NGA_SCH_001324,805.0,454.0,352.0,56.4,77.5,2016
NGA_SCH_006058,1172.0,777.0,646.0,66.3,83.1,2016
NGA_SCH_009793,1042.0,912.0,818.0,87.5,89.7,2016
NGA_SCH_009858,1345.0,1174.0,886.0,87.3,75.5,2016
NGA_SCH_009605,1991.0,1584.0,1368.0,79.6,86.4,2016
NGA_SCH_003123,1717.0,1571.0,1099.0,91.5,70.0,2016
NGA_SCH_005944,1637.0,1416.0,1252.0,86.5,88.4,2016
NGA_SCH_001484,246.0,185.0,172.0,75.2,93.0,2016
NGA_SCH_001781,768.0,352.0,284.0,45.8,80.7,2016
NGA_SCH_008739,834.0,370.0,280.0,44.4,75.7,2016
NGA_SCH_001534,850.0,613.0,558.0,72.1,91.0,2016
NGA_SCH_006440,1584.0,1361.0,1147.0,85.9,84.3,2016
NGA_SCH_005695,1412.0,1139.0,830.0,80.7,72.9,2016
NGA_SCH_007916,347.0,264.0,245.0,76.1,92.8,2016
NGA_SCH_000102,1743.0,944.0,674.0,54.2,71.4,2016
NGA_SCH_001243,948.0,808.0,581.0,85.2,71.9,2016
NGA_SCH_009681,693.0,652.0,610.0,94.1,93.6,2016
NGA_SCH_000945,666.0,325.0,270.0,48.8,83.1,2016
NGA_SCH_006625,448.0,306.0,236.0,68.3,77.1,2016
NGA_SCH_000993,1766.0,1262.0,1036.0,71.5,82.1,2016
NGA_SCH_006131,1951.0,881.0,835.0,45.2,94.8,2016
NGA_SCH_011251,178.0,102.0,84.0,57.3,82.4,2016
NGA_SCH_009867,1062.0,986.0,724.0,92.8,73.4,2016
NGA_SCH_001154,783.0,409.0,366.0,52.2,89.5,2016
NGA_SCH_002852,1456.0,767.0,727.0,52.7,94.8,2016
NGA_SCH_008052,785.0,683.0,619.0,87.0,90.6,2016
NGA_SCH_011287,1739.0,1111.0,918.0,63.9,82.6,2016
NGA_SCH_006799,1300.0,774.0,705.0,59.5,91.1,2016
NGA_SCH_005334,1425.0,1084.0,948.0,76.1,87.5,2016
NGA_SCH_004822,1544.0,1119.0,830.0,72.5,74.2,2016
NGA_SCH_001296,1815.0,1434.0,1214.0,79.0,84.7,2016
NGA_SCH_003411,1029.4926440539436,845.0,687.0,82.1,81.3,2016
NGA_SCH_004405,196.0,84.0,79.0,42.9,94.0,2016
NGA_SCH_004591,963.0,782.0,558.0,81.2,71.4,2016
NGA_SCH_008168,1375.0,748.0,568.0,54.4,75.9,2016
NGA_SCH_011354,1777.0,1457.0,1201.0,82.0,82.4,2016
NGA_SCH_011314,1778.0,1686.0,1599.0,94.8,94.8,2016
NGA_SCH_001463,1981.0,1225.0,959.0,61.8,78.3,2016
NGA_SCH_000122,1642.0,1460.0,1280.0,88.9,87.7,2016
NGA_SCH_011321,623.0,289.0,272.0,46.4,94.1,2016
NGA_SCH_010523,650.0,542.0,403.0,83.4,74.4,2016
NGA_SCH_003257,280.0,168.0,156.0,60.0,92.9,2016
NGA_SCH_007933,1968.0,1779.0,1348.0,90.4,75.8,2016
NGA_SCH_011575,156.0,110.0,85.0,70.5,77.3,2016
NGA_SCH_010852,249.0,107.0,82.0,43.0,76.6,2016
NGA_SCH_000646,1348.0,1248.0,1150.0,92.6,92.1,2016
NGA_SCH_007937,542.0,243.0,189.0,44.8,77.8,2016
NGA_SCH_002280,1713.0,1263.0,896.0,73.7,70.9,2016
NGA_SCH_011056,1169.0,861.0,783.0,73.7,90.9,2016
NGA_SCH_001367,66.0,41.0,32.0,62.1,78.0,2016
NGA_SCH_007904,144.0,108.0,76.0,75.0,70.4,2016
NGA_SCH_002600,727.0,307.0,228.0,42.2,74.3,2016
NGA_SCH_001228,425.0,300.0,266.0,70.6,88.7,2016
NGA_SCH_008156,1208.0,904.0,722.0,74.8,79.9,2016
NGA_SCH_008304,1419.0,713.0,631.0,50.2,88.5,2016
NGA_SCH_004602,645.0,452.0,361.0,70.1,79.9,2016
NGA_SCH_009329,1788.0,1449.0,1032.0,81.0,71.2,2016
NGA_SCH_007479,501.0,395.0,346.0,78.8,87.6,2016
NGA_SCH_001160,608.0,395.0,350.0,65.0,88.6,2016
NGA_SCH_002825,1171.0,881.0,777.0,75.2,88.2,2016
NGA_SCH_010653,1727.0,888.0,754.0,51.4,84.9,2016
NGA_SCH_006299,1014.0,698.0,537.0,68.8,76.9,2016
NGA_SCH_006696,791.0,671.0,605.0,84.8,90.2,2016
NGA_SCH_000386,1180.0,849.0,803.0,71.9,94.6,2016
NGA_SCH_011701,1516.0,1256.0,1124.0,82.8,89.5,2016
NGA_SCH_009847,1361.0,644.0,493.0,47.3,76.6,2016
NGA_SCH_010786,1873.0,801.0,697.0,42.8,87.0,2016
NGA_SCH_008262,815.0,706.0,618.0,86.6,87.5,2016
NGA_SCH_008702,1626.0,997.0,939.0,61.3,94.2,2016
NGA_SCH_002352,325.0,147.0,128.0,45.2,87.1,2016
NGA_SCH_004073,729.0,611.0,555.0,83.8,90.8,2016
NGA_SCH_000698,1930.0,1666.0,1477.0,86.3,88.7,2016
NGA_SCH_004974,1990.0,1869.0,1381.0,93.9,73.9,2016
NGA_SCH_006313,179.0,78.0,63.0,43.6,80.8,2016
NGA_SCH_002850,341.0,264.0,212.0,77.4,80.3,2016
NGA_SCH_010562,992.0,638.0,491.0,64.3,77.0,2016
NGA_SCH_005870,496.0,470.0,329.0,94.8,70.0,2016
NGA_SCH_004754,1048.0,749.0,647.0,71.5,86.4,2016
NGA_SCH_010845,693.0,430.0,391.0,62.0,90.9,2016
NGA_SCH_001960,636.0,540.0,446.0,84.9,82.6,2016
NGA_SCH_001232,1010.0,587.0,437.0,58.1,74.4,2016
NGA_SCH_008865,538.0,343.0,284.0,63.8,82.8,2016
NGA_SCH_006816,1809.0,1136.0,985.0,62.8,86.7,2016
NGA_SCH_005001,1500.0,767.0,652.0,51.1,85.0,2016
NGA_SCH_011428,1271.0,1196.0,885.0,94.1,74.0,2016
NGA_SCH_007858,550.0,224.0,183.0,40.7,81.7,2016
NGA_SCH_000109,1590.0,1330.0,1022.0,83.6,76.8,2016
NGA_SCH_009327,1627.0,1379.0,1193.0,84.8,86.5,2016
NGA_SCH_008064,1779.0,1499.0,1412.0,84.3,94.2,2016
NGA_SCH_005668,1915.0,1073.0,949.0,56.0,88.4,2016
NGA_SCH_005991,1645.0,988.0,766.0,60.1,77.5,2016
NGA_SCH_000892,219.0,101.0,85.0,46.1,84.2,2016
NGA_SCH_003619,739.0,567.0,434.0,76.7,76.5,2016
NGA_SCH_009053,652.0,532.0,441.0,81.6,82.9,2016
NGA_SCH_003148,588.0,242.0,171.0,41.2,70.7,2016
NGA_SCH_010273,103.0,78.0,62.0,75.7,79.5,2016
NGA_SCH_011562,1902.0,1763.0,1325.0,92.7,75.2,2016
NGA_SCH_009580,1008.0,672.0,494.0,66.7,73.5,2016
NGA_SCH_001583,800.0,518.0,440.0,64.8,84.9,2016
NGA_SCH_005671,619.0,260.0,218.0,42.0,83.8,2016
NGA_SCH_000274,1039.0,587.0,433.0,56.5,73.8,2016
NGA_SCH_004434,487.0,215.0,181.0,44.1,84.2,2016
NGA_SCH_009635,767.0,632.0,596.0,82.4,94.3,2016
NGA_SCH_005034,1300.0,1049.0,822.0,80.7,78.4,2016
NGA_SCH_000917,1024.0,552.0,513.0,53.9,92.9,2016
NGA_SCH_009972,1310.0,1059.0,911.0,80.8,86.0,2016
NGA_SCH_008356,783.0,728.0,672.0,93.0,92.3,2016
NGA_SCH_002675,200.0,124.0,94.0,62.0,75.8,2016
NGA_SCH_003500,1702.0,691.9029827954799,1201.0,40.7,173.6,2016
NGA_SCH_009943,843.0,371.0,338.0,44.0,91.1,2016
NGA_SCH_003647,290.0,691.9029827954799,177.0,238.6,25.6,2016
NGA_SCH_009318,893.0,753.0,569.0,84.3,75.6,2016
NGA_SCH_004929,1255.0,612.0,526.0,48.8,85.9,2016
NGA_SCH_002582,825.0,422.0,378.0,51.2,89.6,2016
NGA_SCH_011722,830.0,435.0,391.0,52.4,89.9,2016
NGA_SCH_006351,1732.0,1178.0,912.0,68.0,77.4,2016
NGA_SCH_003551,53.0,46.0,33.0,86.8,71.7,2016
NGA_SCH_002788,924.0,820.0,693.0,88.7,84.5,2016
NGA_SCH_001302,122.0,58.0,44.0,47.5,75.9,2016
NGA_SCH_006118,846.0,410.0,388.0,48.5,94.6,2016
NGA_SCH_010492,1184.0,616.0,570.0,52.0,92.5,2016
NGA_SCH_001507,285.0,691.9029827954799,176.0,242.8,25.4,2016
NGA_SCH_007668,1192.0,886.0,827.0,74.3,93.3,2016
NGA_SCH_001809,1159.0,720.0,523.0,62.1,72.6,2016
NGA_SCH_003600,1239.0,575.0,466.0,46.4,81.0,2016
NGA_SCH_005550,459.0,273.0,211.0,59.5,77.3,2016
NGA_SCH_006630,1083.0,720.0,623.0,66.5,86.5,2016
NGA_SCH_006636,1088.0,875.0,753.0,80.4,86.1,2016
NGA_SCH_008773,1220.0,715.0,673.0,58.6,94.1,2016
NGA_SCH_005301,1667.0,888.0,739.0,53.3,83.2,2016
NGA_SCH_007299,1312.0,580.0,502.0,44.2,86.6,2016
NGA_SCH_006768,1275.0,1182.0,860.0,92.7,72.8,2016
NGA_SCH_006571,1048.0,420.0,307.0,40.1,73.1,2016
